mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,source_4_path,source_4_gain,noise_path,noise_gain
8324-286681-0002_78-369-0005_3699-19402-0012_6454-107462-0034,train-clean-100/8324/286681/8324-286681-0002.flac,0.4953599969792832,train-clean-100/78/369/78-369-0005.flac,1.004337057565698,train-clean-100/3699/19402/3699-19402-0012.flac,0.30781911196636264,train-clean-100/6454/107462/6454-107462-0034.flac,0.35376617687111855,tr/40io0319_2.4579_207o0109_-2.4579.wav,0.8067888208660611
3607-29116-0033_1334-135589-0013_5104-33406-0007_3947-13262-0013,train-clean-100/3607/29116/3607-29116-0033.flac,0.5313834550356432,train-clean-100/1334/135589/1334-135589-0013.flac,0.680379442632376,train-clean-100/5104/33406/5104-33406-0007.flac,0.5495195371783913,train-clean-100/3947/13262/3947-13262-0013.flac,0.40799710099093073,tr/20uc0109_1.1546_206o010m_-1.1546.wav,0.5696045165091967
3830-12530-0008_60-121082-0059_2436-2477-0030_1723-141149-0075,train-clean-100/3830/12530/3830-12530-0008.flac,0.410547732783296,train-clean-100/60/121082/60-121082-0059.flac,1.1366143204197536,train-clean-100/2436/2477/2436-2477-0030.flac,1.1253916122247352,train-clean-100/1723/141149/1723-141149-0075.flac,0.7324306355892899,tr/20vo0105_1.2086_01to030i_-1.2086.wav,2.6028184901137537
248-130652-0030_5339-14133-0020_1116-132847-0009_307-127540-0022,train-clean-100/248/130652/248-130652-0030.flac,1.4929762864546126,train-clean-100/5339/14133/5339-14133-0020.flac,0.3893150662861918,train-clean-100/1116/132847/1116-132847-0009.flac,0.6626554153588347,train-clean-100/307/127540/307-127540-0022.flac,0.3345356287066634,tr/20ka010h_0.75811_01qo030a_-0.75811.wav,1.958367584754088
39-121915-0024_5390-30096-0006_1723-141149-0022_1040-133433-0015,train-clean-100/39/121915/39-121915-0024.flac,1.547872064723917,train-clean-100/5390/30096/5390-30096-0006.flac,0.5065291547923995,train-clean-100/1723/141149/1723-141149-0022.flac,0.5891853591562511,train-clean-100/1040/133433/1040-133433-0015.flac,0.3202483011018743,tr/407a010f_1.707_40fo030i_-1.707.wav,2.6541745656969145
2836-5355-0004_2817-142380-0007_7447-91187-0028_6385-220959-0001,train-clean-100/2836/5355/2836-5355-0004.flac,0.4590972951352049,train-clean-100/2817/142380/2817-142380-0007.flac,1.4301774507937,train-clean-100/7447/91187/7447-91187-0028.flac,0.5011763539773226,train-clean-100/6385/220959/6385-220959-0001.flac,0.46855500018658236,tr/40ho031c_0.034373_015o030n_-0.034373.wav,1.3842403801874068
6367-65536-0015_1737-142397-0012_1098-133695-0042_8324-286683-0007,train-clean-100/6367/65536/6367-65536-0015.flac,0.21787293223576318,train-clean-100/1737/142397/1737-142397-0012.flac,0.27894097707094734,train-clean-100/1098/133695/1098-133695-0042.flac,0.28028762298705456,train-clean-100/8324/286683/8324-286683-0007.flac,0.34465280292914957,tr/013c021f_1.7931_01zo030r_-1.7931.wav,2.233979440352861
1363-139304-0007_2836-5354-0045_4640-19188-0007_7511-102419-0030,train-clean-100/1363/139304/1363-139304-0007.flac,0.4639369500450985,train-clean-100/2836/5354/2836-5354-0045.flac,0.45827326184834105,train-clean-100/4640/19188/4640-19188-0007.flac,0.7806408965014267,train-clean-100/7511/102419/7511-102419-0030.flac,0.5756303078874766,tr/01jo030a_1.4765_027c020y_-1.4765.wav,2.378014555745024
8747-293952-0037_7517-100429-0001_1334-135589-0078_3807-4923-0045,train-clean-100/8747/293952/8747-293952-0037.flac,0.9291397932309992,train-clean-100/7517/100429/7517-100429-0001.flac,0.5260134924281559,train-clean-100/1334/135589/1334-135589-0078.flac,0.6653848312767794,train-clean-100/3807/4923/3807-4923-0045.flac,0.2470037342291857,tr/20ko010e_2.2575_01yo030l_-2.2575.wav,3.378037204855974
298-126790-0036_1447-17506-0013_6415-116629-0033_5390-30096-0017,train-clean-100/298/126790/298-126790-0036.flac,1.2827334459235533,train-clean-100/1447/17506/1447-17506-0013.flac,0.6006484662096082,train-clean-100/6415/116629/6415-116629-0033.flac,0.6733670851623917,train-clean-100/5390/30096/5390-30096-0017.flac,0.9232858848961325,tr/20dc0101_0.50082_401o030h_-0.50082.wav,1.0861505264903517
103-1240-0001_4481-17499-0012_3879-173592-0024_201-127786-0028,train-clean-100/103/1240/103-1240-0001.flac,1.0790791601798488,train-clean-100/4481/17499/4481-17499-0012.flac,0.8369631811205978,train-clean-100/3879/173592/3879-173592-0024.flac,0.2904351940366062,train-clean-100/201/127786/201-127786-0028.flac,0.4451186924675211,tr/01nc021b_0.61327_209a010p_-0.61327.wav,0.9876023549710761
89-219-0039_4214-7146-0000_5750-100289-0057_6415-116629-0027,train-clean-100/89/219/89-219-0039.flac,0.5385192016555559,train-clean-100/4214/7146/4214-7146-0000.flac,0.558172955221177,train-clean-100/5750/100289/5750-100289-0057.flac,0.3004260970817451,train-clean-100/6415/116629/6415-116629-0027.flac,0.7193795403818571,tr/20ro0106_1.7242_40ga010t_-1.7242.wav,1.631546978985429
4406-16882-0019_302-123504-0000_7278-104730-0018_2989-138028-0012,train-clean-100/4406/16882/4406-16882-0019.flac,0.3396286638661686,train-clean-100/302/123504/302-123504-0000.flac,0.5227457248518048,train-clean-100/7278/104730/7278-104730-0018.flac,0.7612828529157085,train-clean-100/2989/138028/2989-138028-0012.flac,0.47392642854350675,tr/40ko030y_1.766_013o0307_-1.766.wav,1.8880900115398909
6272-70191-0015_1502-122615-0008_3240-131231-0077_3982-182255-0032,train-clean-100/6272/70191/6272-70191-0015.flac,0.444207759848506,train-clean-100/1502/122615/1502-122615-0008.flac,0.8809606418288766,train-clean-100/3240/131231/3240-131231-0077.flac,0.5342650409996169,train-clean-100/3982/182255/3982-182255-0032.flac,0.9457420676372651,tr/209o0104_1.4462_01wa0102_-1.4462.wav,1.2153035440692375
6476-96661-0005_250-140277-0012_1737-142397-0024_441-130108-0028,train-clean-100/6476/96661/6476-96661-0005.flac,0.24747644103907637,train-clean-100/250/140277/250-140277-0012.flac,1.4332853482065666,train-clean-100/1737/142397/1737-142397-0024.flac,0.4168228508157699,train-clean-100/441/130108/441-130108-0028.flac,0.4179441328925191,tr/40go0313_0.75489_40ha010n_-0.75489.wav,0.6668816171485592
1098-133695-0031_6836-76549-0018_89-218-0035_909-131044-0026,train-clean-100/1098/133695/1098-133695-0031.flac,0.45431208921506444,train-clean-100/6836/76549/6836-76549-0018.flac,0.5102540860200212,train-clean-100/89/218/89-218-0035.flac,0.6999882508430473,train-clean-100/909/131044/909-131044-0026.flac,0.547260645588644,tr/01oo0311_1.8761_40da010p_-1.8761.wav,0.5593578792565099
911-128684-0030_5322-7679-0020_446-123501-0011_3440-171009-0075,train-clean-100/911/128684/911-128684-0030.flac,0.8814899960028247,train-clean-100/5322/7679/5322-7679-0020.flac,0.8588046985829851,train-clean-100/446/123501/446-123501-0011.flac,0.6074874484411895,train-clean-100/3440/171009/3440-171009-0075.flac,0.8707510758587854,tr/20na0102_0.16128_20po010i_-0.16128.wav,0.8100203881562983
311-124404-0120_8226-274371-0045_248-130652-0039_446-123501-0040,train-clean-100/311/124404/311-124404-0120.flac,0.8605971923283217,train-clean-100/8226/274371/8226-274371-0045.flac,0.6408728294394849,train-clean-100/248/130652/248-130652-0039.flac,1.0819190761548279,train-clean-100/446/123501/446-123501-0040.flac,0.7702736793575844,tr/01yc020y_1.3583_20lo010k_-1.3583.wav,1.394463058326692
3983-5371-0027_8095-274348-0006_1263-139804-0009_200-126784-0034,train-clean-100/3983/5371/3983-5371-0027.flac,0.47779315584224213,train-clean-100/8095/274348/8095-274348-0006.flac,0.48585215436179013,train-clean-100/1263/139804/1263-139804-0009.flac,0.3710791775459363,train-clean-100/200/126784/200-126784-0034.flac,2.4353731068313125,tr/20mo010g_2.4533_01co031c_-2.4533.wav,1.1889238417079118
7067-76048-0034_4481-17499-0024_32-21625-0000_311-124404-0013,train-clean-100/7067/76048/7067-76048-0034.flac,0.4274975058952658,train-clean-100/4481/17499/4481-17499-0024.flac,0.4422171669116937,train-clean-100/32/21625/32-21625-0000.flac,0.697436630864478,train-clean-100/311/124404/311-124404-0013.flac,0.9383605073715956,tr/20eo010b_0.17908_40bo030n_-0.17908.wav,1.0276336676823776
311-124404-0105_2910-131096-0013_27-124992-0061_4340-15220-0066,train-clean-100/311/124404/311-124404-0105.flac,0.6870459293118463,train-clean-100/2910/131096/2910-131096-0013.flac,0.8143334948615772,train-clean-100/27/124992/27-124992-0061.flac,0.9185686761372953,train-clean-100/4340/15220/4340-15220-0066.flac,0.7074086615479933,tr/40go0316_1.5745_025o030p_-1.5745.wav,0.7678902748532657
6563-285357-0013_7067-76048-0019_426-122821-0035_5688-41232-0028,train-clean-100/6563/285357/6563-285357-0013.flac,0.3383947905126833,train-clean-100/7067/76048/7067-76048-0019.flac,0.7334277622171995,train-clean-100/426/122821/426-122821-0035.flac,0.5665755284459155,train-clean-100/5688/41232/5688-41232-0028.flac,0.3747198564904931,tr/026o030c_0.51964_20fa0106_-0.51964.wav,3.735977403789556
1355-39947-0034_118-47824-0017_2416-152139-0070_5104-33406-0057,train-clean-100/1355/39947/1355-39947-0034.flac,0.5639471436897985,train-clean-100/118/47824/118-47824-0017.flac,0.39425946603072165,train-clean-100/2416/152139/2416-152139-0070.flac,0.8089782575892915,train-clean-100/5104/33406/5104-33406-0057.flac,0.5185897051720059,tr/20no010d_1.8109_405c0217_-1.8109.wav,2.7241430271932194
5561-41616-0010_8975-270782-0052_103-1241-0016_8838-298546-0035,train-clean-100/5561/41616/5561-41616-0010.flac,0.38878339621311114,train-clean-100/8975/270782/8975-270782-0052.flac,0.7311374687606147,train-clean-100/103/1241/103-1241-0016.flac,1.3909601035158465,train-clean-100/8838/298546/8838-298546-0035.flac,0.40508643715314097,tr/01zo031e_0.014551_019o030w_-0.014551.wav,0.6983636077983215
6081-41997-0020_4441-76263-0047_7800-283493-0025_730-360-0006,train-clean-100/6081/41997/6081-41997-0020.flac,0.809369922014968,train-clean-100/4441/76263/4441-76263-0047.flac,0.4854720848478112,train-clean-100/7800/283493/7800-283493-0025.flac,0.7021331765932338,train-clean-100/730/360/730-360-0006.flac,0.28330445109915037,tr/20lo010c_0.2589_20jc0106_-0.2589.wav,0.5734697602186211
200-124140-0034_4853-29413-0006_8051-295385-0034_5789-57195-0010,train-clean-100/200/124140/200-124140-0034.flac,1.384965660348493,train-clean-100/4853/29413/4853-29413-0006.flac,0.775174854482835,train-clean-100/8051/295385/8051-295385-0034.flac,0.33366590654261,train-clean-100/5789/57195/5789-57195-0010.flac,0.6257154311006193,tr/40gc0209_2.2901_01va0114_-2.2901.wav,0.7046889087944981
441-130108-0008_6529-62556-0023_233-134440-0052_78-369-0021,train-clean-100/441/130108/441-130108-0008.flac,0.5067291887269898,train-clean-100/6529/62556/6529-62556-0023.flac,0.6823709620299311,train-clean-100/233/134440/233-134440-0052.flac,0.9162129100672535,train-clean-100/78/369/78-369-0021.flac,0.5084458015277015,tr/40hc0216_1.9995_40go030t_-1.9995.wav,0.25837486793762876
5049-25947-0039_1970-26100-0009_4397-15668-0029_1116-132847-0011,train-clean-100/5049/25947/5049-25947-0039.flac,0.49155053510121877,train-clean-100/1970/26100/1970-26100-0009.flac,0.7245355963341312,train-clean-100/4397/15668/4397-15668-0029.flac,0.7826137518647814,train-clean-100/1116/132847/1116-132847-0011.flac,0.6025488974601794,tr/01ac0219_0.49637_20bo010c_-0.49637.wav,2.116971013074543
7447-91187-0020_7302-86814-0003_6454-93938-0024_1040-133433-0042,train-clean-100/7447/91187/7447-91187-0020.flac,0.4484666574095302,train-clean-100/7302/86814/7302-86814-0003.flac,0.4213339090300222,train-clean-100/6454/93938/6454-93938-0024.flac,0.40139024972192233,train-clean-100/1040/133433/1040-133433-0042.flac,0.9395926682460795,tr/40go0310_0.096362_205a010w_-0.096362.wav,1.8347384963124673
7447-91187-0017_1363-139304-0041_4406-16882-0009_8747-293952-0071,train-clean-100/7447/91187/7447-91187-0017.flac,0.34933069446104253,train-clean-100/1363/139304/1363-139304-0041.flac,0.6173155312457285,train-clean-100/4406/16882/4406-16882-0009.flac,0.6695822468392939,train-clean-100/8747/293952/8747-293952-0071.flac,1.1635653931372139,tr/205o0102_0.90488_022c020y_-0.90488.wav,3.276785848186943
6531-61334-0022_6529-62556-0036_3723-171631-0049_7302-86815-0081,train-clean-100/6531/61334/6531-61334-0022.flac,0.6260960090725862,train-clean-100/6529/62556/6529-62556-0036.flac,0.910188915479524,train-clean-100/3723/171631/3723-171631-0049.flac,0.5300986186236974,train-clean-100/7302/86815/7302-86815-0081.flac,0.6394802333952131,tr/025o030q_1.8907_01pa0103_-1.8907.wav,0.9736132081984459
3440-171006-0003_3607-135982-0026_1334-135589-0093_8747-293952-0076,train-clean-100/3440/171006/3440-171006-0003.flac,0.7603070194541676,train-clean-100/3607/135982/3607-135982-0026.flac,0.9951014618403775,train-clean-100/1334/135589/1334-135589-0093.flac,0.520691450587565,train-clean-100/8747/293952/8747-293952-0076.flac,0.962353940653951,tr/022o0310_1.6528_014o030n_-1.6528.wav,0.6209098671096688
5104-33406-0000_6415-116629-0032_7067-76047-0011_4297-13006-0032,train-clean-100/5104/33406/5104-33406-0000.flac,0.7403685391426811,train-clean-100/6415/116629/6415-116629-0032.flac,1.0288900197228699,train-clean-100/7067/76047/7067-76047-0011.flac,0.3889598806192156,train-clean-100/4297/13006/4297-13006-0032.flac,0.579062167151294,tr/20cc0106_0.97221_20ba0103_-0.97221.wav,2.331050152901958
8088-284756-0087_5561-41615-0024_6437-66173-0045_2092-145706-0080,train-clean-100/8088/284756/8088-284756-0087.flac,0.7651711169148951,train-clean-100/5561/41615/5561-41615-0024.flac,0.40938318145389885,train-clean-100/6437/66173/6437-66173-0045.flac,0.7061952329627289,train-clean-100/2092/145706/2092-145706-0080.flac,0.44388996409243286,tr/01lo030m_1.357_40gc020z_-1.357.wav,0.4110689175573261
8838-298545-0002_7067-76047-0012_1355-39947-0061_8580-287363-0022,train-clean-100/8838/298545/8838-298545-0002.flac,0.9476911424494489,train-clean-100/7067/76047/7067-76047-0012.flac,0.5554383417948083,train-clean-100/1355/39947/1355-39947-0061.flac,0.3631958976478966,train-clean-100/8580/287363/8580-287363-0022.flac,0.4963957988605192,tr/027o030g_0.0049146_20ic010i_-0.0049146.wav,0.7418860189260773
211-122442-0078_1334-135589-0072_1963-142393-0014_8238-274553-0060,train-clean-100/211/122442/211-122442-0078.flac,0.8496965789096492,train-clean-100/1334/135589/1334-135589-0072.flac,1.1698673965127573,train-clean-100/1963/142393/1963-142393-0014.flac,0.3487976480948994,train-clean-100/8238/274553/8238-274553-0060.flac,0.7872909295992977,tr/20lo0103_0.18721_20ho010h_-0.18721.wav,2.252178191220586
8747-293952-0055_7511-102420-0026_1841-159771-0016_8098-278252-0008,train-clean-100/8747/293952/8747-293952-0055.flac,1.080253008469418,train-clean-100/7511/102420/7511-102420-0026.flac,0.4117751432853149,train-clean-100/1841/159771/1841-159771-0016.flac,0.5239442042721016,train-clean-100/8098/278252/8098-278252-0008.flac,0.8139943480716562,tr/025o030q_1.9753_017c020q_-1.9753.wav,0.7852245007652189
5561-39621-0028_1553-140047-0004_1447-130550-0015_32-21634-0016,train-clean-100/5561/39621/5561-39621-0028.flac,0.14786456509370002,train-clean-100/1553/140047/1553-140047-0004.flac,0.7255471925496867,train-clean-100/1447/130550/1447-130550-0015.flac,1.6834672917489275,train-clean-100/32/21634/32-21634-0016.flac,0.28815016231486307,tr/017a010s_0.49725_01xo030j_-0.49725.wav,0.24793054236588413
6836-61803-0043_4214-7146-0039_3242-67168-0036_4898-28461-0048,train-clean-100/6836/61803/6836-61803-0043.flac,0.5696695462558579,train-clean-100/4214/7146/4214-7146-0039.flac,0.4078880811437632,train-clean-100/3242/67168/3242-67168-0036.flac,0.42824089375306823,train-clean-100/4898/28461/4898-28461-0048.flac,0.8719881201636441,tr/028o030j_0.57337_025o0305_-0.57337.wav,0.4488925349517311
2911-7601-0011_6000-55211-0044_125-121342-0021_2518-154825-0022,train-clean-100/2911/7601/2911-7601-0011.flac,0.845025128437088,train-clean-100/6000/55211/6000-55211-0044.flac,0.8442078874714738,train-clean-100/125/121342/125-121342-0021.flac,0.9326153953520813,train-clean-100/2518/154825/2518-154825-0022.flac,0.8696103104263084,tr/401o030j_0.023346_20ao010i_-0.023346.wav,0.6889838566773031
5750-100289-0035_7447-91187-0033_1624-168623-0037_125-121124-0055,train-clean-100/5750/100289/5750-100289-0035.flac,0.41863974708574697,train-clean-100/7447/91187/7447-91187-0033.flac,0.7018362283514776,train-clean-100/1624/168623/1624-168623-0037.flac,0.44162079923738307,train-clean-100/125/121124/125-121124-0055.flac,0.5687220105377934,tr/01uo0316_1.5582_407o030s_-1.5582.wav,1.826426498537585
78-368-0029_7148-82991-0019_7794-295947-0021_27-123349-0049,train-clean-100/78/368/78-368-0029.flac,0.6125847678710631,train-clean-100/7148/82991/7148-82991-0019.flac,0.5010366457947385,train-clean-100/7794/295947/7794-295947-0021.flac,0.34096550897587247,train-clean-100/27/123349/27-123349-0049.flac,0.6830560570580841,tr/20pa0114_1.7864_018o0304_-1.7864.wav,0.5213463920928012
4214-7146-0074_6531-61334-0059_1963-147036-0005_696-92939-0016,train-clean-100/4214/7146/4214-7146-0074.flac,0.29783067130360524,train-clean-100/6531/61334/6531-61334-0059.flac,0.5050258635644537,train-clean-100/1963/147036/1963-147036-0005.flac,0.49574482305375284,train-clean-100/696/92939/696-92939-0016.flac,0.548428716191784,tr/401o0315_2.0032_014c020i_-2.0032.wav,0.560896928319642
2989-138028-0053_6531-61334-0120_8108-274318-0022_6880-216547-0022,train-clean-100/2989/138028/2989-138028-0053.flac,0.6764104330819857,train-clean-100/6531/61334/6531-61334-0120.flac,0.40327375979984587,train-clean-100/8108/274318/8108-274318-0022.flac,0.44499501708823014,train-clean-100/6880/216547/6880-216547-0022.flac,0.5998079773257702,tr/20ao010b_0.13684_020o030l_-0.13684.wav,0.7815822931466647
2836-5354-0024_2092-145706-0020_1334-135589-0021_8312-279790-0050,train-clean-100/2836/5354/2836-5354-0024.flac,0.385456082952943,train-clean-100/2092/145706/2092-145706-0020.flac,0.5515698245330614,train-clean-100/1334/135589/1334-135589-0021.flac,1.140403389647927,train-clean-100/8312/279790/8312-279790-0050.flac,0.5290099959413733,tr/206o010c_2.4592_20ec0106_-2.4592.wav,0.9118134366229981
669-129074-0007_6531-61334-0047_4214-7146-0040_8098-275181-0012,train-clean-100/669/129074/669-129074-0007.flac,0.2850858255131601,train-clean-100/6531/61334/6531-61334-0047.flac,0.5166165173708285,train-clean-100/4214/7146/4214-7146-0040.flac,0.36303687128619905,train-clean-100/8098/275181/8098-275181-0012.flac,0.45944610581228873,tr/20ja010c_0.18172_025o030z_-0.18172.wav,0.8097157505597374
4297-13009-0046_3235-11599-0024_2002-139469-0088_2764-36617-0002,train-clean-100/4297/13009/4297-13009-0046.flac,0.38204807188883017,train-clean-100/3235/11599/3235-11599-0024.flac,0.342340200203193,train-clean-100/2002/139469/2002-139469-0088.flac,0.6198595751666243,train-clean-100/2764/36617/2764-36617-0002.flac,0.5937498173433569,tr/403a010h_2.4338_01vo030p_-2.4338.wav,2.068339095652308
2817-142371-0062_6454-107462-0002_83-9960-0006_1235-135883-0012,train-clean-100/2817/142371/2817-142371-0062.flac,0.5578146080584281,train-clean-100/6454/107462/6454-107462-0002.flac,0.38331565152450625,train-clean-100/83/9960/83-9960-0006.flac,0.8259440077683866,train-clean-100/1235/135883/1235-135883-0012.flac,0.9318920440516963,tr/20qo0102_0.1038_401o0301_-0.1038.wav,1.647517683367328
89-218-0042_8425-292520-0001_2136-5147-0028_1081-125237-0111,train-clean-100/89/218/89-218-0042.flac,0.3261389743070169,train-clean-100/8425/292520/8425-292520-0001.flac,0.41256540548112197,train-clean-100/2136/5147/2136-5147-0028.flac,0.29535955205790704,train-clean-100/1081/125237/1081-125237-0111.flac,0.27761325114648816,tr/401o0301_1.6618_02bo030j_-1.6618.wav,0.7520251298188381
405-130895-0017_8051-118101-0018_4813-248638-0041_198-209-0030,train-clean-100/405/130895/405-130895-0017.flac,0.34153693779208766,train-clean-100/8051/118101/8051-118101-0018.flac,0.6343600735318021,train-clean-100/4813/248638/4813-248638-0041.flac,0.737786710860459,train-clean-100/198/209/198-209-0030.flac,0.9756584823062285,tr/018a0108_0.70543_02bo0303_-0.70543.wav,0.8737972439258097
6367-65536-0072_2518-154826-0004_211-122442-0044_1081-125237-0052,train-clean-100/6367/65536/6367-65536-0072.flac,0.4366997496541626,train-clean-100/2518/154826/2518-154826-0004.flac,0.7775421730361456,train-clean-100/211/122442/211-122442-0044.flac,0.672699689628828,train-clean-100/1081/125237/1081-125237-0052.flac,0.16223387461753827,tr/025c0201_0.30286_40go0314_-0.30286.wav,1.8645639577613011
8051-295385-0010_3830-12531-0026_8098-275181-0016_5022-29411-0036,train-clean-100/8051/295385/8051-295385-0010.flac,0.761401061851395,train-clean-100/3830/12531/3830-12531-0026.flac,0.7938232504104944,train-clean-100/8098/275181/8098-275181-0016.flac,0.5004876288202416,train-clean-100/5022/29411/5022-29411-0036.flac,0.8288515716274832,tr/20ro0102_0.050992_20mo0101_-0.050992.wav,1.1581512607910784
730-360-0040_446-123501-0014_150-126112-0026_8770-295465-0002,train-clean-100/730/360/730-360-0040.flac,0.36758372515592036,train-clean-100/446/123501/446-123501-0014.flac,0.6857311375988613,train-clean-100/150/126112/150-126112-0026.flac,0.8381116450227942,train-clean-100/8770/295465/8770-295465-0002.flac,0.479734507960142,tr/40ic020k_1.6769_01jo030i_-1.6769.wav,0.7826784850838894
831-130739-0035_6454-107462-0027_103-1241-0039_2436-2476-0020,train-clean-100/831/130739/831-130739-0035.flac,0.45120313655580707,train-clean-100/6454/107462/6454-107462-0027.flac,0.32818219019752487,train-clean-100/103/1241/103-1241-0039.flac,0.7319875954927213,train-clean-100/2436/2476/2436-2476-0020.flac,0.890474140173987,tr/01bo030j_1.2091_20pc0102_-1.2091.wav,1.911749123595046
19-227-0001_6818-76332-0032_4195-186238-0003_3723-171631-0009,train-clean-100/19/227/19-227-0001.flac,0.30780309359934754,train-clean-100/6818/76332/6818-76332-0032.flac,0.8998702179943904,train-clean-100/4195/186238/4195-186238-0003.flac,0.527841208217977,train-clean-100/3723/171631/3723-171631-0009.flac,0.8896187444063348,tr/01qo031e_0.50067_20rc0103_-0.50067.wav,3.1369228360621912
4137-11701-0043_2436-2476-0021_1098-133695-0073_669-129061-0008,train-clean-100/4137/11701/4137-11701-0043.flac,0.7309977415162174,train-clean-100/2436/2476/2436-2476-0021.flac,1.2591556313219294,train-clean-100/1098/133695/1098-133695-0073.flac,0.3363668910430442,train-clean-100/669/129061/669-129061-0008.flac,0.39587092594141055,tr/01zo031e_0.87678_208o010r_-0.87678.wav,1.427369349066856
2182-181183-0015_6064-56168-0022_6437-66173-0048_8609-283227-0047,train-clean-100/2182/181183/2182-181183-0015.flac,0.39930090420166975,train-clean-100/6064/56168/6064-56168-0022.flac,0.46595501463259564,train-clean-100/6437/66173/6437-66173-0048.flac,0.8870948514496171,train-clean-100/8609/283227/8609-283227-0047.flac,1.2638620066748836,tr/01jo030a_1.4494_014o031b_-1.4494.wav,0.8064796924949258
